id,publication_year,cited_by_count,coauthor_ids
https://openalex.org/W2790854217,2019,57,"['https://openalex.org/A5008115861', 'https://openalex.org/A5044898565', 'https://openalex.org/A5024505700', 'https://openalex.org/A5044033087']"
https://openalex.org/W4292174909,2022,20,"['https://openalex.org/A5088276589', 'https://openalex.org/A5064185672', 'https://openalex.org/A5030813034', 'https://openalex.org/A5031120336', 'https://openalex.org/A5070463669', 'https://openalex.org/A5034406723', 'https://openalex.org/A5068182184']"
https://openalex.org/W2020229206,2003,119,"['https://openalex.org/A5024790279', 'https://openalex.org/A5010691256', 'https://openalex.org/A5054480157']"
https://openalex.org/W2083107048,2008,113,"['https://openalex.org/A5081534446', 'https://openalex.org/A5016553781']"
https://openalex.org/W1995881620,2010,103,"['https://openalex.org/A5064437896', 'https://openalex.org/A5053529497', 'https://openalex.org/A5022050902']"
https://openalex.org/W3102307478,2008,92,"['https://openalex.org/A5068182184', 'https://openalex.org/A5070657345', 'https://openalex.org/A5050857344']"
https://openalex.org/W2019781265,2013,77,"['https://openalex.org/A5063760888', 'https://openalex.org/A5068182184', 'https://openalex.org/A5031799782']"
https://openalex.org/W2592909217,2017,65,"['https://openalex.org/A5052776631', 'https://openalex.org/A5058732791', 'https://openalex.org/A5087893605', 'https://openalex.org/A5015080044', 'https://openalex.org/A5026931667']"
https://openalex.org/W2137864581,2013,62,"['https://openalex.org/A5068182184', 'https://openalex.org/A5048471401']"
https://openalex.org/W2963016267,2018,58,"['https://openalex.org/A5052776631', 'https://openalex.org/A5087893605', 'https://openalex.org/A5058732791', 'https://openalex.org/A5033574079', 'https://openalex.org/A5026931667', 'https://openalex.org/A5015080044']"
https://openalex.org/W1999758754,2015,51,"['https://openalex.org/A5025450379', 'https://openalex.org/A5026659089', 'https://openalex.org/A5033520997', 'https://openalex.org/A5077463120', 'https://openalex.org/A5051771780', 'https://openalex.org/A5016553781', 'https://openalex.org/A5039156857', 'https://openalex.org/A5073696325', 'https://openalex.org/A5078876786']"
https://openalex.org/W2922433642,2019,42,"['https://openalex.org/A5015405536', 'https://openalex.org/A5016553781']"
https://openalex.org/W3034691823,2020,37,"['https://openalex.org/A5002852096', 'https://openalex.org/A5063277598', 'https://openalex.org/A5091189290', 'https://openalex.org/A5059541074', 'https://openalex.org/A5077337094']"
https://openalex.org/W3160019056,2021,32,"['https://openalex.org/A5018392096', 'https://openalex.org/A5008159594', 'https://openalex.org/A5041660039', 'https://openalex.org/A5069257022', 'https://openalex.org/A5021211836']"
https://openalex.org/W3121504158,2021,27,"['https://openalex.org/A5064185672', 'https://openalex.org/A5030813034', 'https://openalex.org/A5091372467', 'https://openalex.org/A5037313918', 'https://openalex.org/A5006314626', 'https://openalex.org/A5029758720', 'https://openalex.org/A5014141910', 'https://openalex.org/A5068182184']"
https://openalex.org/W4210830952,2022,15,"['https://openalex.org/A5003630074', 'https://openalex.org/A5003121162', 'https://openalex.org/A5035142284', 'https://openalex.org/A5048264180']"
https://openalex.org/W1992262800,2009,62,"['https://openalex.org/A5073467527', 'https://openalex.org/A5068182184', 'https://openalex.org/A5070657345']"
https://openalex.org/W2088319836,2009,62,"['https://openalex.org/A5026420819', 'https://openalex.org/A5063998679', 'https://openalex.org/A5021211836', 'https://openalex.org/A5031964906']"
https://openalex.org/W2152784720,2011,62,['https://openalex.org/A5068182184']
https://openalex.org/W2062660212,2013,56,"['https://openalex.org/A5021369042', 'https://openalex.org/A5055467664', 'https://openalex.org/A5068182184', 'https://openalex.org/A5022368086']"
https://openalex.org/W2113321055,2012,54,"['https://openalex.org/A5011773766', 'https://openalex.org/A5031414510', 'https://openalex.org/A5068182184', 'https://openalex.org/A5039841997', 'https://openalex.org/A5031799782', 'https://openalex.org/A5046546654']"
https://openalex.org/W2114689060,2012,53,"['https://openalex.org/A5068182184', 'https://openalex.org/A5028347915']"
https://openalex.org/W1984293559,2014,44,"['https://openalex.org/A5036332244', 'https://openalex.org/A5031526995', 'https://openalex.org/A5084282503', 'https://openalex.org/A5058570459', 'https://openalex.org/A5053529497']"
https://openalex.org/W2615549716,2017,42,"['https://openalex.org/A5070463669', 'https://openalex.org/A5077743516', 'https://openalex.org/A5068182184', 'https://openalex.org/A5031799782']"
https://openalex.org/W2885347281,2018,41,"['https://openalex.org/A5067849732', 'https://openalex.org/A5058957215', 'https://openalex.org/A5028347915', 'https://openalex.org/A5068182184']"
https://openalex.org/W3014549023,2020,28,"['https://openalex.org/A5010981371', 'https://openalex.org/A5067911817', 'https://openalex.org/A5070972999', 'https://openalex.org/A5002686155', 'https://openalex.org/A5003663678', 'https://openalex.org/A5066823344', 'https://openalex.org/A5009631424']"
https://openalex.org/W2964137157,2021,20,"['https://openalex.org/A5042159546', 'https://openalex.org/A5022207601', 'https://openalex.org/A5044409132', 'https://openalex.org/A5068182184', 'https://openalex.org/A5013670125']"
https://openalex.org/W4294287230,2022,12,['https://openalex.org/A5011326378']
https://openalex.org/W4288451172,2022,11,"['https://openalex.org/A5036089341', 'https://openalex.org/A5016553781', 'https://openalex.org/A5056642427', 'https://openalex.org/A5063219078']"
https://openalex.org/W2161806764,2007,63,"['https://openalex.org/A5088755191', 'https://openalex.org/A5016553781', 'https://openalex.org/A5064963504', 'https://openalex.org/A5036580103']"
https://openalex.org/W2142522063,2012,44,"['https://openalex.org/A5021211836', 'https://openalex.org/A5080977784']"
https://openalex.org/W3100742093,2013,38,"['https://openalex.org/A5008115861', 'https://openalex.org/A5070657345', 'https://openalex.org/A5059879982', 'https://openalex.org/A5019148054']"
https://openalex.org/W2299722746,2016,35,"['https://openalex.org/A5016371653', 'https://openalex.org/A5045809433', 'https://openalex.org/A5068182184']"
https://openalex.org/W2746899881,2017,35,"['https://openalex.org/A5031526995', 'https://openalex.org/A5025181475', 'https://openalex.org/A5050799053', 'https://openalex.org/A5010623957', 'https://openalex.org/A5053529497']"
https://openalex.org/W1504050234,2015,34,"['https://openalex.org/A5086508834', 'https://openalex.org/A5085948330', 'https://openalex.org/A5031799782', 'https://openalex.org/A5068182184']"
https://openalex.org/W2057630082,2014,34,"['https://openalex.org/A5087001717', 'https://openalex.org/A5082816752', 'https://openalex.org/A5031526995', 'https://openalex.org/A5002597222', 'https://openalex.org/A5053529497']"
https://openalex.org/W2738931376,2017,32,"['https://openalex.org/A5067313793', 'https://openalex.org/A5053529497', 'https://openalex.org/A5043221474', 'https://openalex.org/A5077957689', 'https://openalex.org/A5015978684', 'https://openalex.org/A5001513750', 'https://openalex.org/A5053716315']"
https://openalex.org/W2755325101,2017,32,"['https://openalex.org/A5035142284', 'https://openalex.org/A5003121162']"
https://openalex.org/W2381162149,2016,30,"['https://openalex.org/A5031526995', 'https://openalex.org/A5025181475', 'https://openalex.org/A5009283581', 'https://openalex.org/A5053529497']"
https://openalex.org/W3120536948,2021,18,"['https://openalex.org/A5036032919', 'https://openalex.org/A5068182184', 'https://openalex.org/A5068310504']"
https://openalex.org/W1975280925,2009,45,"['https://openalex.org/A5005437129', 'https://openalex.org/A5072354759', 'https://openalex.org/A5010691256', 'https://openalex.org/A5084002743']"
https://openalex.org/W2110668981,2010,38,"['https://openalex.org/A5023752093', 'https://openalex.org/A5066187890', 'https://openalex.org/A5078136609', 'https://openalex.org/A5027422071']"
https://openalex.org/W2143724288,2012,36,"['https://openalex.org/A5087564337', 'https://openalex.org/A5023619732', 'https://openalex.org/A5016553781']"
https://openalex.org/W1996516511,2012,32,"['https://openalex.org/A5026420819', 'https://openalex.org/A5063998679', 'https://openalex.org/A5021211836', 'https://openalex.org/A5087181065', 'https://openalex.org/A5027369094']"
https://openalex.org/W2169669753,2012,31,"['https://openalex.org/A5048471401', 'https://openalex.org/A5068182184', 'https://openalex.org/A5073544378']"
https://openalex.org/W2238498060,2015,31,['https://openalex.org/A5003121162']
https://openalex.org/W2035161420,2013,30,"['https://openalex.org/A5070146301', 'https://openalex.org/A5045522896', 'https://openalex.org/A5016553781']"
https://openalex.org/W2620736595,2017,27,"['https://openalex.org/A5067313793', 'https://openalex.org/A5053716315', 'https://openalex.org/A5053529497']"
https://openalex.org/W3122677058,2016,27,"['https://openalex.org/A5049571030', 'https://openalex.org/A5003121162', 'https://openalex.org/A5089821293']"
https://openalex.org/W2567135972,2016,26,['https://openalex.org/A5068182184']
https://openalex.org/W2889908638,2018,26,"['https://openalex.org/A5070463669', 'https://openalex.org/A5015080044', 'https://openalex.org/A5068182184']"
https://openalex.org/W2808243688,2018,24,"['https://openalex.org/A5040103350', 'https://openalex.org/A5001174680', 'https://openalex.org/A5066187890', 'https://openalex.org/A5078136609']"
https://openalex.org/W2933315718,2019,24,"['https://openalex.org/A5051473473', 'https://openalex.org/A5060121586', 'https://openalex.org/A5011492998', 'https://openalex.org/A5066187890', 'https://openalex.org/A5001227032']"
https://openalex.org/W2966922539,2019,24,"['https://openalex.org/A5063277598', 'https://openalex.org/A5034361899', 'https://openalex.org/A5020819058', 'https://openalex.org/A5045603211']"
https://openalex.org/W3092393330,2020,21,"['https://openalex.org/A5058732791', 'https://openalex.org/A5031468037', 'https://openalex.org/A5065665426', 'https://openalex.org/A5026931667']"
https://openalex.org/W3088966328,2020,18,"['https://openalex.org/A5080713233', 'https://openalex.org/A5058787181', 'https://openalex.org/A5077368259', 'https://openalex.org/A5027283501', 'https://openalex.org/A5028775661', 'https://openalex.org/A5008115861', 'https://openalex.org/A5040302008', 'https://openalex.org/A5067808979', 'https://openalex.org/A5046475893']"
https://openalex.org/W3160484942,2021,16,"['https://openalex.org/A5015405536', 'https://openalex.org/A5016553781', 'https://openalex.org/A5003522163', 'https://openalex.org/A5015841321']"
https://openalex.org/W2086567932,2012,29,"['https://openalex.org/A5053529497', 'https://openalex.org/A5050799053', 'https://openalex.org/A5025181475', 'https://openalex.org/A5031526995', 'https://openalex.org/A5040390464', 'https://openalex.org/A5065343641', 'https://openalex.org/A5010623957']"
https://openalex.org/W2031062064,2012,27,"['https://openalex.org/A5031526995', 'https://openalex.org/A5053529497', 'https://openalex.org/A5084282503', 'https://openalex.org/A5058570459']"
https://openalex.org/W1987568816,2012,26,"['https://openalex.org/A5068182184', 'https://openalex.org/A5007418876', 'https://openalex.org/A5016146759', 'https://openalex.org/A5081621956']"
https://openalex.org/W3103928662,2017,24,"['https://openalex.org/A5016371653', 'https://openalex.org/A5068182184', 'https://openalex.org/A5016146759']"
https://openalex.org/W2071348697,2014,23,"['https://openalex.org/A5021211836', 'https://openalex.org/A5041660039']"
https://openalex.org/W2767344292,2018,22,"['https://openalex.org/A5033518929', 'https://openalex.org/A5041660039', 'https://openalex.org/A5021211836']"
https://openalex.org/W2890080775,2018,21,"['https://openalex.org/A5016858660', 'https://openalex.org/A5003121162']"
https://openalex.org/W2903000316,2018,21,"['https://openalex.org/A5004427266', 'https://openalex.org/A5091757548', 'https://openalex.org/A5010637098', 'https://openalex.org/A5015630332', 'https://openalex.org/A5074934997', 'https://openalex.org/A5068243197', 'https://openalex.org/A5045016749']"
https://openalex.org/W2912465987,2019,20,"['https://openalex.org/A5019170728', 'https://openalex.org/A5068182184']"
https://openalex.org/W3100989283,2021,13,"['https://openalex.org/A5069579180', 'https://openalex.org/A5003548989', 'https://openalex.org/A5020744129', 'https://openalex.org/A5068182184', 'https://openalex.org/A5031799782']"
https://openalex.org/W576626689,2021,12,"['https://openalex.org/A5025181475', 'https://openalex.org/A5050799053', 'https://openalex.org/A5031526995', 'https://openalex.org/A5010623957', 'https://openalex.org/A5053529497']"
https://openalex.org/W1979714143,2007,35,"['https://openalex.org/A5061968837', 'https://openalex.org/A5066187890']"
https://openalex.org/W2094363848,2011,24,"['https://openalex.org/A5020991141', 'https://openalex.org/A5019148054', 'https://openalex.org/A5068182184', 'https://openalex.org/A5048188317', 'https://openalex.org/A5070657345']"
https://openalex.org/W2003271881,2012,23,"['https://openalex.org/A5067313793', 'https://openalex.org/A5031526995', 'https://openalex.org/A5053529497', 'https://openalex.org/A5025181475']"
https://openalex.org/W2794909783,2018,20,"['https://openalex.org/A5044267906', 'https://openalex.org/A5041660039', 'https://openalex.org/A5091798914', 'https://openalex.org/A5021211836']"
https://openalex.org/W3022871547,2017,20,"['https://openalex.org/A5068995048', 'https://openalex.org/A5003121162', 'https://openalex.org/A5035142284', 'https://openalex.org/A5061047545']"
https://openalex.org/W1906614958,2016,19,"['https://openalex.org/A5016371653', 'https://openalex.org/A5068182184', 'https://openalex.org/A5016146759']"
https://openalex.org/W2269820795,2016,18,"['https://openalex.org/A5008115861', 'https://openalex.org/A5018846170']"
https://openalex.org/W3027093556,2020,15,"['https://openalex.org/A5001296301', 'https://openalex.org/A5057005202', 'https://openalex.org/A5018833073', 'https://openalex.org/A5091163739', 'https://openalex.org/A5068182184']"
